method,date,status,sim_duration_s,makespan_hours,success_flag,failure_reason,released_tasks,completed_tasks,unfinished_tasks,source_lines,completed_lines,unfinished_lines,completion_ratio,rack_jobs,completed_rack_jobs,line_throughput_per_hour,planner_failures,replans,mean_planning_latency_ms,wall_clock_seconds,simulated_seconds_per_wall_second,safety_blocked_robot_substeps,empty_distance_m,loaded_distance_m,travel_distance_m,travel_metres_per_completed_line,rack_presentations,completed_order_lines_per_rack_presentation,min_completed_order_lines_per_rack_presentation,max_completed_order_lines_per_rack_presentation,lines_per_completed_rack_trip,skus_per_completed_rack_trip,rack_trips_per_1000_lines,mean_store_completion_seconds,p95_store_completion_seconds,amr_utilization,reservation_wait_seconds_per_line,safety_wait_seconds_per_line,replans_per_1000_lines,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,layout,slotting_strategy,run_wall_clock_seconds
current_heat,2023-01-03,completed,16989.099999893024,4.719194444414729,True,,97,97,0,3471,3471,0,1.0,2522,2522,735.506883830143,852,5054,2.674899592218895,1342.2517225930005,12.657163864221378,0,107585.999999984,270499.99999974424,378085.9999997282,108.92711034276238,2522,1.3762886597938144,1,8,1.3762886597938144,1.2482157018239493,726.5917602996254,7296.861340194204,15018.55999992169,0.8913022908875468,50.461394410915204,0.0,1456.0645347162201,45648.19999998039,340651.75000064156,43624.84999998223,0,175151.50000028667,620.6500000000034,73867.04999996268,map1_traffic_zone_balance_on,ctbsa,1342.3625003939997
current_heat,2023-02-03,completed,23880.249999792744,6.633402777720207,True,,81,81,0,4833,4833,0,1.0,3296,3296,728.5853372620054,1792,10263,2.7971144348095183,1975.5864988229987,12.08767624906323,0,166751.99999989866,353383.9999998118,520135.9999997105,107.62176701835516,3296,1.4663228155339805,1,9,1.4663228155339805,1.3337378640776698,681.9780674529278,12011.054938209554,22509.099999812697,0.94426063379489,63.358245396385676,0.0,2123.5257603972686,59657.599999967635,473213.1999987237,62068.999999965454,0,306210.400000732,817.0000000000061,53242.79999997348,map1_traffic_zone_balance_on,ctbsa,1975.765771725999
current_heat,2023-03-03,completed,23716.549999795126,6.587930555498646,True,,100,100,0,4582,4582,0,1.0,3401,3401,695.5143138501381,1606,8857,2.7955942223784103,1988.643442610999,11.925994118209731,0,165475.9999998996,363039.9999998594,528515.999999759,115.34613705800066,3401,1.34725080858571,1,7,1.34725080858571,1.2575713025580713,742.2522915757311,12046.563999943271,22099.864999818652,0.9260405181263978,60.23853120922162,0.0,1932.9986905281537,61558.099999965925,478208.64999865077,61877.39999996563,0,276012.95000065345,842.3500000000065,70162.54999996135,map1_traffic_zone_balance_on,ctbsa,1988.7856245159983
