rack_id,abc_present,abc_skus,abc_sku_count,abc_load_count,abc_weight_kg,abc_visit_load,abc_occupied_slots,affinity_present,affinity_skus,affinity_sku_count,affinity_load_count,affinity_weight_kg,affinity_visit_load,affinity_occupied_slots,ctbsa_present,ctbsa_skus,ctbsa_sku_count,ctbsa_load_count,ctbsa_weight_kg,ctbsa_visit_load,ctbsa_occupied_slots,affinity_sku_set_changed_vs_abc,affinity_load_set_changed_vs_abc,ctbsa_sku_set_changed_vs_abc,ctbsa_load_set_changed_vs_abc
G30_14,True,101116|101179|101285|107108|107164|107326|110567|111379|112071|113144|115973|122814,12,12,10.78842,1332.0,12,True,107248|107264|107437|107450|111309|113164|122678|123063|134499|137560|139147|149303,12,12,19.69886,757.0,12,True,110161|110179|110393|111391|112254|112317|112366|112374|121875|131889|132437|139112,12,12,101.85445000000001,2789.0,12,True,True,True,True
G30_15,True,105418|107261|110256|110446|110473|111326|112198|112335|112404|112444|124034|143024,12,12,36.754929999999995,2204.0,12,True,101032|101112|107223|107443|110135|110546|111257|112191|112213|121939|125461|131990,12,12,34.45079,1321.0,12,True,101084|107269|110227|110278|110362|111224|131888|132437|135075,9,10,88.45744,3317.0,10,True,True,True,True
G30_2,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101330|107121|107435|110172|111380|111391|112394|134028|139112,9,9,67.01980999999999,1050.0,9,False,False,True,True
G30_4,True,132437,1,6,73.33164,63.0,6,False,,0,0,0.0,0.0,0,True,107573|110211|110299|110475|111362|131889|132437|135194,8,9,85.29176,1384.0,9,True,True,True,True
G30_5,True,132437,1,12,148.72896,129.0,12,True,132437,1,12,148.72896,129.0,12,True,110196|110436|110499|111286|123310|131889|132437|134029,8,8,78.63273,1462.0,8,False,True,True,True
G30_6,True,131889|132437|139112,3,12,111.73632,71.0,12,True,111391|131889|132437|139112,4,12,98.83224000000003,97.0,12,True,110221|110286|110379|112432|117015|117025|124704|131889|132437|139112,10,12,123.19974000000003,1568.0,12,True,True,True,True
G30_7,True,111391|131889|132437|139112,4,12,111.61224000000003,112.0,12,True,111391|131889|132437|139112,4,12,110.39724000000002,111.0,12,True,107414|112073|112323|112432|117432|131889|132437,7,7,41.397180000000006,1587.0,7,False,True,True,True
G30_8,True,110150|110393|110475|111391|131889|132437|132450|139112,8,12,134.09408,244.0,12,True,110150|110278|110393|110475|111391|111897|121875|131889|132437|132450|139112,11,12,134.12408,262.0,12,True,101329|110474|110475|110595|110622|113216|132437,7,9,86.96459000000002,1844.0,9,True,True,True,True
G30_9,True,110150|110278|110393|110475|111391|111897|112432|121875|131889|132437|132450|139112,12,12,133.58408,255.0,12,True,110150|110278|110393|110475|111391|111897|121875|131889|132437|132450|139112,11,12,133.43408000000002,273.0,12,True,101032|101096|101254|107276|110150|110475|111897|112357,8,8,51.41834,1921.0,8,True,True,True,True
G31_10,True,110150|110278|110393|110475|111391|111897|112432|121875|131889|132437|132450|139112,12,12,133.58408,255.0,12,True,110150|110278|110393|110475|111391|121875|131889|132437|132450|139112,10,12,134.31408,243.0,12,True,101082|110150|110231|110361|110569|110581|122938|123305|131532|139112,10,10,47.07101000000001,2090.0,10,True,True,True,True
G31_12,True,110157|110172|110196|110259|110368|110381|110710|112021|112198|112444|131642|131889,12,12,133.09560000000002,718.0,12,True,110150|110278|110393|110475|111391|121875|131889|132437|132450|139112,10,12,134.18816,223.0,12,True,110109|110178|111307|111391|121875|131889|132437|140881,8,9,103.97974,2448.0,9,True,True,True,True
G31_13,True,110161|110278|110325|110393|110398|110484|110543|111330|112208|113194|118475|124402,12,12,124.70403000000002,3130.0,12,True,110150|110278|110393|110475|111391|121875|131889|132437|132450|139112,10,12,134.06408000000002,281.0,12,True,107106|110475|110537|111238|112019|112444|120272|138352|139112,9,9,43.56701,2439.0,9,True,True,True,True
G31_14,True,104357|107135|107217|107229|110441|112254|115572|124234|125831|132495|136977|140965,12,12,2.9209800000000006,273.0,12,True,107135|111279|112027|112254|112516|113209|118529|122938|132495|132597|135181|138990,12,12,16.36224,185.0,12,True,101275|107274|110172|110347|111321|111326|111990|133300|139112,9,9,48.0258,2632.0,9,True,True,True,True
G31_15,True,101326|107244|107443|110152|111257|111371|112233|113170|115987|121939|122941|132450,12,12,47.01157,1204.0,12,True,101019|101072|107166|107198|107344|110424|110431|110457|111324|125371|134885|143381,12,12,4.577590000000001,684.0,12,True,101335|110148|110299|110435|111283|111391|124205|131889|132437|139112,10,10,75.97715,2679.0,10,True,True,True,True
G31_2,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110147|110150|110278|110485|110542|111391|118520|121875|125461|132437,10,11,104.23219999999999,875.0,11,False,False,True,True
G31_4,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110393|110432|110492|111342|111897|112204|131889|132437|132450|139112,10,10,97.9799,1232.0,10,False,False,True,True
G31_5,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110209|110226|110278|110393|110450|110710|111391|117146|132437,9,9,76.64602,1367.0,9,False,False,True,True
G31_6,True,132437,1,12,148.72896,129.0,12,True,132437,1,12,148.72896,129.0,12,True,107108|110231|110278|110464|111371|112357|131889|132450|136977|149347,10,11,87.23508,1368.0,11,False,True,True,True
G31_7,True,131889|132437,2,12,147.68448,81.0,12,True,131889|132437|139112,3,12,100.21632000000002,73.0,12,True,110463|112046|124034|127626|132437|135096|139112,7,8,29.9363,1473.0,8,True,True,True,True
G31_8,True,111391|131889|132437|139112,4,12,111.61224000000003,112.0,12,True,131889|132437|139112,3,12,100.21632000000002,73.0,12,True,110196|110276|110517|110552|111350|112365|122941|131889,8,8,28.98678,1556.0,8,True,True,True,True
G31_9,True,110150|110393|110475|111391|131889|132437|132450|139112,8,12,122.68816000000001,153.0,12,True,110150|110278|110393|110475|111391|121875|131889|132437|132450|139112,10,12,122.41408,212.0,12,True,101330|110161|110379|110432|111390|118529|123063|125463|129719|132437|139112,11,11,72.04764000000002,1792.0,11,True,True,True,True
G32_10,True,110150|110393|110475|111391|131889|132437|139112,7,12,121.59408,245.0,12,True,110150|110278|110393|110475|111391|131889|132437|132450|139112,9,12,122.76408,207.0,12,True,101143|107210|107340|107419|110278|111897|112403|139112|149346,9,10,43.20092999999999,1742.0,10,True,True,True,True
G32_12,True,110150|110328|110363|110379|110381|110485|111897|112357|112432|120049|131889|139112,12,12,131.63178000000002,434.0,12,True,110150|110278|110393|110475|111391|121875|131889|132437|132450|139112,10,12,133.36408,283.0,12,True,110142|110278|110294|110379|111212|111391|115980|132437|139115,9,10,82.85777,2062.0,10,True,True,True,True
G32_13,True,109534|110130|110354|110404|111218|111321|111795|112403|117140|120235|132450|133947,12,12,134.81406,380.0,12,True,110150|110278|110393|110475|111391|131889|132437|132450|139112,9,12,134.93816,182.0,12,True,110278|110393|110486|111988|113152|115686|120049|121875|132437|135744,10,11,93.75192,2295.0,11,True,True,True,True
G32_14,True,107456|110267|110347|110357|110361|111252|111373|112379|115988|120448|124008|140079,12,12,107.09076,3432.0,12,True,110150|110278|110393|110475|111391|131889|132437|132450|139112,9,12,134.02408,269.0,12,True,107437|110306|110319|111988|111992|112269|112353|112403|117011|125180|132437,11,12,73.3539,2434.0,12,True,True,True,True
G32_15,True,101133|101289|111279|111314|112027|113143|122778|122938|131530|132494|135181|139154,12,12,12.618400000000001,193.0,12,True,107112|107441|110308|111359|111836|113143|117146|121930|125500|126301|137931|139154,12,12,2.69211,132.0,12,True,101141|110481|121939|125194|131889|132279|141084,7,9,60.74027000000001,2580.0,9,True,True,True,True
G32_2,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,105418|107170|110231|111261|111391|111836|117140|132450,8,8,70.5618,761.0,8,False,False,True,True
G32_4,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101159|109534|110150|111279|111391|111897|131889|132437|133309|139112,10,10,85.78605,1028.0,10,False,False,True,True
G32_5,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101164|101244|111391|112208|112352|120318|121875|131889,8,10,95.46484000000001,1160.0,10,False,False,True,True
G32_6,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110150|110329|110542|115580|118539|125547|131889|132437|135545,9,11,95.94166000000001,1288.0,11,False,False,True,True
G32_7,True,132437,1,12,148.72896,129.0,12,True,132437,1,12,148.72896,129.0,12,True,101061|107441|111368|111391|112394|131889|132437|132450|137931,9,10,79.85781,1400.0,10,False,True,True,True
G32_8,True,131889|132437,2,12,147.68448,81.0,12,True,131889|132437|139112,3,12,100.21632000000002,73.0,12,True,107112|107207|110426|121875|129530|132437|132450|138469,8,9,75.84172,1593.0,9,True,True,True,True
G32_9,True,111391|131889|132437|139112,4,12,111.61224000000003,112.0,12,True,131889|132437|139112,3,12,100.21632000000002,73.0,12,True,101154|101330|109989|110256|110535|111380|115752|117402|120049|131889|132450|134122,12,12,71.0624,1602.0,12,True,True,True,True
G33_12,True,110150|110278|110393|110475|111391|111897|121875|131889|132437|132450|139112,11,12,134.04408,286.0,12,True,110150|110278|110393|110475|111391|131889|132437|132450|139112,9,12,122.02408000000001,204.0,12,True,101147|101167|107266|107349|110381|110393|115077|131889|132437|139150,10,10,59.56176,1885.0,10,True,True,True,True
G33_13,True,101330|109534|110172|110231|110475|110710|111321|124704|132437|132450|133947|134029,12,12,144.13182,1004.0,12,True,110150|110278|110393|110475|111391|131889|132437|132450|139112,9,12,134.56816,182.0,12,True,101296|110299|110569|112200|112403|113227|118504|132437|134499,9,11,78.96358000000001,2243.0,11,True,True,True,True
G33_14,True,101329|107238|110166|110231|111276|111376|112269|124704|131888|132437|134029|135075,12,12,137.52612,3310.0,12,True,110150|110393|110475|111391|131889|132437|132450|139112,8,12,134.09408,246.0,12,True,101302|107324|110248|110393|110444|110492|112357|126301|132437|132610,10,11,71.27399,2282.0,11,True,True,True,True
G33_15,True,101016|101102|110097|110150|110292|110342|110432|110448|110569|111208|111233|112273,12,12,122.67386,2511.0,12,True,110150|110393|110475|111391|131889|132437|132450|139112,8,12,122.68816000000001,155.0,12,True,101017|107176|107198|107212|110492|110596|112041|112357|131889|132437|139112,11,12,56.98637000000001,2410.0,12,True,True,True,True
G33_2,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,107302|110492|111391|124704|127570|131889|132437|137575|139112,9,9,61.93512,694.0,9,False,False,True,True
G33_4,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,107326|110150|110342|112217|113231|121745|131889|139112,8,8,52.20116000000001,859.0,8,False,False,True,True
G33_5,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110190|110377|111331|111391|111897|132437|139112|140087,8,9,66.22274,978.0,9,False,False,True,True
G33_6,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110398|110475|110485|110505|111333|124402|132437|132450|139112|139116,10,12,84.91292,1171.0,12,False,False,True,True
G33_7,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,107456|110161|110172|110285|110393|110423|111265|111795|131889|139112,10,10,92.36037999999999,1341.0,10,False,False,True,True
G33_8,True,132437,1,12,148.72896,129.0,12,True,132437,1,12,148.72896,129.0,12,True,110328|110354|110362|110397|120052|131642|131889|139112,8,8,72.97847999999999,1474.0,8,False,True,True,True
G34_2,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101031|107344|110379|120235|132437|136966|137330,7,10,84.86258,504.0,10,False,False,True,True
G35_10,True,132437,1,12,148.72896,128.0,12,True,132437,1,12,148.72896,129.0,12,True,107199|110328|111261|111367|111391|121875|124208|139112|139113,9,9,57.595299999999995,1440.0,9,False,True,True,True
G35_12,True,111391|131889|132437|139112,4,12,111.61224000000003,112.0,12,True,131889|132437|139112,3,12,111.73632,71.0,12,True,107239|110156|110528|111391|114747|123069|131889|132437|132450,9,9,55.55668,1575.0,9,True,True,True,True
G35_13,True,110150|110393|110475|111391|131889|132437|139112,7,12,133.42816000000002,235.0,12,True,131889|132437,2,12,147.68448,80.0,12,True,100167|110475|111378|112022|112333|117140|138245|139112,8,9,25.93705,1741.0,9,True,True,True,True
G35_14,True,110150|110278|110393|110475|111391|111897|121875|131889|132437|132450|139112,11,12,134.03408000000002,249.0,12,True,131889|132437,2,12,147.68448,81.0,12,True,101089|110301|111223|111239|111391|131889|132437|139112,8,9,50.7287,1897.0,9,True,True,True,True
G35_15,True,110161|110178|110221|110278|110299|110393|110492|111391|112208|115988|121875|136923,12,12,143.36677,1262.0,12,True,131889|132437,2,12,147.68448,81.0,12,True,110243|110568|110591|111241|111244|123252|125297|131889|132437|132613|139112,11,11,51.08237,2107.0,11,True,True,True,True
G35_2,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,107448|110150|111321|112372|131889|132437|138387|138902,8,10,76.19163999999999,399.0,10,False,False,True,True
G35_4,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110278|110342|111321|111391|112444|113232|131889|132276|132437|139112,10,11,107.30408,682.0,11,False,False,True,True
G35_5,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,107170|110393|111391|112351|127468|131888|131889|132437|133308,9,10,87.26584000000001,736.0,10,False,False,True,True
G35_6,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,111229|111321|131889|132437|133910|139112|139147,7,9,51.28912,825.0,9,False,False,True,True
G35_7,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,112315|112445|115988|131889|132315|133947,6,8,63.076919999999994,925.0,8,False,False,True,True
G35_8,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110236|110499|111391|118531|120450|124298|132437,7,10,83.47642,1132.0,10,False,False,True,True
G35_9,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,104429|110278|110282|110393|110567|117027|131889|132437|139112,9,10,83.62252,1257.0,10,False,False,True,True
G36_10,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110166|110278|110710|111391|112077|112283|114745|132437|134885,9,11,88.32904,1283.0,11,False,False,True,True
G36_12,True,131889|132437,2,12,147.68448,80.0,12,True,132437,1,12,148.72896,129.0,12,True,101149|110161|110266|110381|111391|124230,6,7,50.91823,1543.0,7,True,True,True,True
G36_13,True,111391|131889|132437|139112,4,12,111.61224000000003,112.0,12,True,132437,1,12,148.72896,129.0,12,True,101138|110233|110363|110393|110455|125174|131889|132437|132450,9,11,102.79244,1781.0,11,True,True,True,True
G36_14,True,110150|110393|110475|111391|131889|132437|139112,7,12,121.13816000000001,209.0,12,True,132437,1,12,148.72896,129.0,12,True,101332|110178|110475|111391|132437|134413,6,9,89.61872000000001,1824.0,9,True,True,True,True
G36_15,True,110150|110278|110393|110475|111391|111897|121875|131889|132437|132450|139112,11,12,133.43408000000002,278.0,12,True,132437,1,12,148.72896,129.0,12,True,107458|110150|110393|110499|111391|122687|124183|124705,8,10,72.03081,1900.0,10,True,True,True,True
G36_2,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110231|110342|110363|111391|120359|132437|135185|139112,8,8,61.00865,355.0,8,False,False,True,True
G36_4,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,111380|123310|132437,3,5,58.43872,515.0,5,False,False,True,True
G36_5,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110278|110475|112394|117029|132414|132437|139112|150455,8,9,53.34082,648.0,9,False,False,True,True
G36_6,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101059|101077|107393|110278|110473|110475|111897|112432|125172|132437,10,11,75.57668,675.0,11,False,False,True,True
G36_7,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110150|110379|110475|110580|111218|111391|132437|132450,8,10,106.75553000000002,841.0,10,False,False,True,True
G36_8,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101330|112247|112272|113143|124207|131642|131889|149303,8,8,64.8548,984.0,8,False,False,True,True
G36_9,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,107123|110278|111321|112248|112400|119945|131531|132437|139021,9,10,55.83997,1054.0,10,False,False,True,True
G3_1,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101074|107321|110150|110178|110404|111391|124272|131889,8,8,62.10284000000001,900.0,8,False,False,True,True
G3_10,True,101107|101288|110198|110220|110291|110351|111207|111268|112194|112252|114762|132278,12,12,48.49436,4807.0,12,True,101091|107347|107387|110170|110195|110548|111328|113097|121937|123128|124994|129782,12,12,47.90521,2700.0,12,True,110210|110218|110222|110305|110339|112210|127405|127465,8,8,62.35804,3268.0,8,True,True,True,True
G3_12,True,109843|109989|110162|110178|110189|110285|110362|110469|110499|110594|111342|123763,12,12,117.84232000000002,4250.0,12,True,101329|107238|110166|110231|110354|110592|111276|111376|124704|131888|132437|134029,12,12,141.11496,3137.0,12,True,101329|110348|110457|110484|111238|120450|132437|138368,8,8,61.349979999999995,2480.0,8,True,True,True,True
G3_13,True,101059|107248|110459|112004|112051|112267|113179|118396|122675|127468|143381|149920,12,12,18.31663,474.0,12,True,101059|101069|107217|110407|110491|112004|115980|118430|118483|122675|129752|132494,12,12,36.520579999999995,501.0,12,True,107459|110150|110436|111208|111261|111391|131889|132437|139112,9,11,95.05219,2805.0,11,True,True,True,True
G3_14,True,101141|110270|110474|111795|112372|113114|115120|116363|125180|125701|132315|149467,12,12,28.71314,1457.0,12,True,101101|101195|107170|107209|107416|112028|112077|112262|113146|117084|124298|125246,12,12,14.569869999999998,771.0,12,True,101080|107250|110393|110475|111321|111391|131889|132437,8,12,126.33224000000001,2879.0,12,True,True,True,True
G3_15,True,101105|107102|107364|110335|110377|111312|112078|112396|113093|120318|124896|127717,12,12,34.250009999999996,2616.0,12,True,100167|101071|101164|101174|110310|111390|111837|112308|112313|112316|114748|117427,12,12,33.2424,3260.0,12,True,107404|110274|110357|110608|112396|115988|117030|131140|131889|132437|133306,11,12,86.05447999999998,3086.0,12,True,True,True,True
G3_2,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101030|110172|110485|112247|115988|115997|131889|139112|140079,9,10,83.56280000000001,1049.0,10,False,False,True,True
G3_4,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,110291|110437|111964|111997|114762,5,5,40.24882,1019.0,5,False,False,True,True
G3_5,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,107290|110386|110623|111964|111997|124994|136877,7,7,38.0131,1422.0,7,False,False,True,True
G3_6,True,111964|111997,2,12,142.28292,241.0,12,True,111964|111997,2,12,142.28292,239.0,12,True,101266|107173|107177|110518|111335|111964|111997|112194|124012,9,10,60.31779,2036.0,10,False,False,True,True
G3_7,True,110195|110305|110349|110386|110437|111964|111996|111997|113097|114762|115589|127405,12,12,124.30843000000002,2028.0,12,True,107177|110195|110305|110343|110349|110437|111964|111997|113097|114762|115589,11,12,127.46772000000001,1538.0,12,True,107383|110428|111317|112231|113097|118459|133206|149398,8,8,20.342479999999995,2501.0,8,True,True,True,True
G3_8,True,107173|110428|110623|112440|121710|122682|123129|123753|124012|127444|136877|136918,12,12,1.9730199999999998,301.0,12,True,107177|110195|110305|110386|110437|111964|111996|111997|113097|114762|115589|127405,12,12,123.14899,2052.0,12,True,107237|110378|111268|111997|112013|121710|127405|141276,8,8,41.48728,2214.0,8,True,True,True,True
G3_9,True,101094|101311|107144|107287|110195|110228|110339|110518|115589|134659|134817|135420,12,12,52.26298999999999,2190.0,12,True,101039|101311|107133|107195|110241|111335|112210|112230|117429|133206|134659|134817,12,12,15.009920000000001,1983.0,12,True,101024|110228|110305|110339|111964|111996|111997|117418|124233|134817,10,10,67.6222,2982.0,10,True,True,True,True
G4_1,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,104357|107330|110152|110381|111391|112212|118430|139112,8,8,30.10269,893.0,8,False,False,True,True
G4_10,True,101163|101192|107301|107398|107439|110210|110218|110343|112013|115355|115591|134611,12,12,87.64826000000001,5681.0,12,True,101151|107103|107177|107336|107398|110344|110494|111226|111996|112367|134611|138935,12,12,58.72279,5578.0,12,True,101151|107133|110195|110305|110386|110601|111964|127627|140015,9,10,79.13634999999998,4030.0,10,True,True,True,True
G4_12,True,107349|107441|110308|110505|112080|112516|113209|117146|118529|125500|126301|127445,12,12,10.527949999999999,159.0,12,True,101173|110152|110355|110535|111218|111244|111321|112372|118520|122644|122687|129517,12,12,33.53529,1221.0,12,True,101234|107110|107209|110393|110609|111252|112380|115951|123306|124207|132450,11,11,74.21195999999999,2643.0,11,True,True,True,True
G4_13,True,101032|101159|107199|107223|110236|110263|110303|112067|112229|113142|127276|129517,12,12,6.53956,1194.0,12,True,101053|107121|107153|107455|110554|111323|111337|112046|112272|124230|125701|127260,12,12,29.001319999999996,1753.0,12,True,107457|110208|110278|110336|110514|112067|112193|131889|132437|133308|139112,11,11,67.20168,2796.0,11,True,True,True,True
G4_14,True,101199|101279|107113|107388|110128|110302|110455|110568|111349|112200|113202|124794,12,12,15.030009999999999,2357.0,12,True,101044|101279|101307|110173|110187|110368|110397|111367|112387|118513|120318|124795,12,12,49.65105,2621.0,12,True,107317|110475|111897|112282|115786|124704|129530|131889|132437|138501|139112,11,12,96.22984,2994.0,12,True,True,True,True
G4_15,True,101128|101336|110397|110453|110533|110542|112022|112247|112316|112445|124795|140087,12,12,40.43396,3038.0,12,True,110109|110426|110449|111350|111988|112195|112368|115095|115770|115951|117027|125185,12,12,53.98881000000001,3177.0,12,True,101334|107573|110447|110603|111362|112216|112279|112442|121875|132437|132450,11,11,84.80830999999999,3271.0,11,True,True,True,True
G4_2,False,,0,0,0.0,0.0,0,True,132437,1,6,73.33164,63.0,6,True,101198|110187|110308|110475|121874|131889|132437|139112,8,10,65.41922000000001,1091.0,10,True,True,True,True
G4_4,False,,0,0,0.0,0.0,0,True,111964|111997,2,3,35.72764,42.0,3,True,111964|112040|113097|115589|123128|136967,6,6,45.599000000000004,974.0,6,True,True,True,True
G4_5,True,111964|111997,2,3,35.72764,42.0,3,True,110305|111964|111997|115589,4,12,142.13528000000002,709.0,12,True,107387|110305|110356|110624|114762|117429|132278,7,7,35.78091,2061.0,7,True,True,True,True
G4_6,True,107177|110195|110305|110343|110349|110437|111964|111997|113097|114762|115589,11,12,127.46772000000001,1529.0,12,True,101192|110210|110218|110305|110343|110349|110386|111964|112392|115591|127405|127627,12,12,121.25308000000003,3709.0,12,True,101280|107177|107400|110195|111328|111964|126347|140016,8,8,40.21796,2171.0,8,True,True,True,True
G4_7,True,110255|110305|110615|111317|115771|118512|127405|127627|131656|134677|136967|139114,12,12,51.19077,3293.0,12,True,110246|110438|111258|112278|117002|119948|125469|130718|134101|138661|141276|149642,12,12,14.287640000000001,1397.0,12,True,101039|101192|101235|101322|110496|111207|111997|134101|134659,9,9,40.39576,2389.0,9,True,True,True,True
G4_8,True,101039|107133|107195|107383|110241|110574|111335|112230|117429|129782|130718|134101,12,12,22.67049,1989.0,12,True,101094|107144|107287|107383|110228|110339|110518|110574|111263|115589|127465|135420,12,12,43.73651,2433.0,12,True,107103|110255|110437|111263|111997|125462|134677,7,7,46.668279999999996,2887.0,7,True,True,True,True
G4_9,True,101266|101280|104397|107116|107290|110153|110201|110437|111264|111275|111997|125462,12,12,51.81236,3912.0,12,True,101280|104397|107116|107290|110153|110201|110437|110496|111264|111997|114762|125462,12,12,54.30672,3637.0,12,True,110343|110437|110438|110494|111258|115355|123129|127627|129782|130718,10,10,55.30947999999999,3348.0,10,True,True,True,True
G5_1,False,,0,0,0.0,0.0,0,False,,0,0,0.0,0.0,0,True,101182|101330|110097|110328|110393|111391|132437,7,7,69.13847999999999,1093.0,7,False,False,True,True
G5_10,True,101024|110222|110255|110305|110386|110561|110601|110615|112231|112392|127405|127627,12,12,94.77737,6494.0,12,True,101024|110222|110255|110305|110386|110561|110601|110615|112231|112392|127405|127627,12,12,94.77737,6476.0,12,True,110170|110305|110349|110386|110561|111275|111964|111996|127627|138935,10,10,76.43852,4021.0,10,False,False,True,True
G5_12,True,101072|101077|107154|110177|110258|110598|111214|112269|113122|131591|132418|140839,12,12,25.070419999999995,996.0,12,True,101199|101256|107165|107174|107261|107364|110128|110147|110473|111349|115063|119945,12,12,19.486110000000004,2402.0,12,True,101303|110150|110189|110200|110453|110519|111380|112432|131889|139112,10,11,72.51986,2691.0,11,True,True,True,True
G5_13,True,101089|101099|107121|107230|110388|110506|110562|112215|125175|127332|134500|136957,12,12,19.64132,2110.0,12,True,101089|107413|107414|110429|110443|111266|111325|112256|113314|118501|127332|131140,12,12,24.05076,1802.0,12,True,107165|107180|107268|110527|112371|113225|114899|115584|131889|134029,10,10,35.23809000000001,2812.0,10,True,True,True,True
G5_14,True,101174|107186|110190|110282|110310|110381|111366|111390|112073|112081|120272|122556,12,12,43.85813999999999,3228.0,12,True,107175|107330|110379|110533|111241|111301|112019|112357|115794|124476|125389|132280,12,12,40.36908,3049.0,12,True,101330|110192|110231|110572|110600|112034|112302|113179|118513|131889,10,11,87.7427,3228.0,11,True,True,True,True
G5_15,True,107162|110200|111303|112009|112366|114652|115181|117431|120049|124080|132280|134669,12,12,62.728629999999995,3618.0,12,True,101189|107210|107294|107377|110204|110319|110600|112333|114899|120382|127626|131590,12,12,34.66573,4329.0,12,True,110230|110234|110329|110385|112398|121917|123094|131889|132277|136923,10,11,85.87879999999998,3499.0,11,True,True,True,True
G5_2,False,,0,0,0.0,0.0,0,True,132437,1,12,148.72896,129.0,12,True,101016|110297|110495|112432|115063|132437,6,8,70.15242,1198.0,8,True,True,True,True
G5_4,False,,0,0,0.0,0.0,0,True,110195|110305|111964|111997|113097|115589,6,12,139.90048,823.0,12,True,110305|110615|113097|115591|123753,5,5,40.56062,1897.0,5,True,True,True,True
G5_5,True,110305|111964|111997|115589,4,12,142.13528000000002,711.0,12,True,107177|110195|110295|110339|110437|111207|111997|113097|114762|115589|129782|138935,12,12,116.11612,1871.0,12,True,101094|107439|110241|111964|112278|115589|118512|119948|122555,9,12,65.17902000000001,2261.0,12,True,True,True,True
G5_6,True,101192|107177|110210|110218|110305|110343|110386|111964|112392|115591|127405|127627,12,12,120.09364000000002,3749.0,12,True,107237|110295|117418|118459|122555|122682|122697|124233|126345|134553|140015|149398,12,12,30.24952,695.0,12,True,101163|107287|110195|110615|115589|115771|117002,7,7,35.83296,2546.0,7,True,True,True,True
G5_7,True,107237|110295|111964|117002|117418|118459|122555|124233|126345|134553|140015|141276,12,12,39.8159,636.0,12,True,101103|101235|101266|101322|107095|107105|107400|110356|110378|110624|126347|140016,12,12,25.78838,3668.0,12,True,101107|101288|107177|111964|111997|113097|115589|115591|122682|127405|149642,11,11,82.53537999999999,2540.0,11,True,True,True,True
G5_8,True,101091|107347|107387|110170|110496|111263|111328|113097|123128|124994|127465|140016,12,12,26.879080000000005,2918.0,12,True,101107|101288|110198|110220|110291|110351|111207|111268|111275|112194|112252|132278,12,12,46.28436000000001,4913.0,12,True,104397|107095|107105|107398|110153|110218|110246|110349|114762,9,9,31.18644,3165.0,9,True,True,True,True
G5_9,True,101151|107103|107177|107336|110344|110349|110494|111226|111996|112040|112367|138935,12,12,73.42711,5221.0,12,True,101163|101192|107301|107439|110210|110218|110343|110349|112013|112040|115355|115591,12,12,102.35258,5214.0,12,True,101091|110195|110305|110343|110548|110574|111207|112392|134611,9,10,67.90199,3225.0,10,True,True,True,True
