job_id,task_id,store_id,robot,rack_id,workstation,covered_skus,covered_lines,dispatch_time_s,completion_time_s,station_release_time_s,to_pickup_time_s,pickup_wait_time_s,to_dropoff_entry_time_s,to_workstation_time_s,dropoff_wait_time_s,to_ingestor_exit_time_s,to_return_time_s,return_wait_time_s,idle_time_s,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m
J000001,2023-02-03/AMPP,AMPP,AMR_40,G15_15,WS_13_20,"[""101290"", ""101329"", ""107238"", ""110233"", ""110604"", ""111376"", ""123094"", ""124702"", ""134029""]",9,0.05,71.2499999999981,45.24999999999957,0.05,15.350000000000083,19.40000000000014,35.15000000000014,35.20000000000014,45.19999999999957,45.24999999999957,67.19999999999833,71.2499999999981,18.100000000000122,41.84999999999976,8.599999999999987,0,2.3999999999999995,0.25,0,10.0,32.0
J000002,2023-02-03/BAMP,BAMP,AMR_03,G26_6,WS_19_20,"[""110328"", ""110393"", ""110432""]",3,0.05,130.59999999999545,83.19999999999742,0.05,27.00000000000025,31.050000000000306,73.09999999999799,73.14999999999799,83.14999999999742,83.19999999999742,126.54999999999495,130.59999999999545,18.100000000000122,95.99999999999669,13.350000000000055,0,2.849999999999998,0.25,0,24.00000000000003,88.00000000000085
J000003,2023-02-03/APUR,APUR,AMR_27,G30_15,WS_25_20,"[""110439""]",1,0.05,112.39999999999576,80.34999999999758,0.05,41.599999999999774,45.649999999999544,70.24999999999815,70.29999999999815,80.29999999999758,80.34999999999758,108.34999999999599,112.39999999999576,18.100000000000122,77.54999999999774,10.500000000000014,0,5.949999999999987,0.25,0,42.0,48.00000000000003
J000004,2023-02-03/ALMA,ALMA,AMR_09,G3_14,WS_2_20,"[""107177"", ""110344""]",2,0.05,86.69999999999722,55.649999999998975,0.05,17.800000000000118,21.850000000000176,45.54999999999955,45.59999999999955,55.59999999999898,55.649999999998975,82.64999999999745,86.69999999999722,18.100000000000122,53.79999999999908,9.55,0,4.94999999999999,0.25,0,16.0,40.000000000000014
J000005,2023-02-03/BDRW,BDRW,AMR_01,G15_9,WS_30_20,"[""107364""]",1,0.05,162.9000000000028,98.74999999999653,0.05,13.400000000000055,17.450000000000113,88.6499999999971,88.6999999999971,98.69999999999654,98.74999999999653,158.85000000000187,162.9000000000028,18.100000000000122,108.69999999999597,15.300000000000082,0,20.500000000000156,0.25,0,6.0,112.00000000000031
J000006,2023-02-03/CTHR,CTHR,AMR_13,G5_15,WS_8_20,"[""112316""]",1,0.05,89.34999999999707,64.89999999999846,0.05,17.85000000000012,21.900000000000176,54.799999999999024,54.84999999999902,64.84999999999846,64.89999999999846,85.2999999999973,89.34999999999707,18.100000000000122,56.29999999999894,12.400000000000041,0,2.25,0.25,0,13.999999999999979,40.00000000000003
J000007,2023-02-03/AMPP,AMPP,AMR_02,G18_15,WS_13_20,"[""101095"", ""101296"", ""110148"", ""110475"", ""110595"", ""112288"", ""121833"", ""123272"", ""123305""]",12,0.05,139.1999999999974,82.24999999999747,0.05,24.95000000000022,29.000000000000277,72.14999999999804,72.19999999999804,82.19999999999747,82.24999999999747,135.14999999999648,139.1999999999974,18.100000000000122,63.34999999999854,8.549999999999986,0,48.89999999999936,0.25,0,14.0,44.00000000000004
J000008,2023-02-03/BAMP,BAMP,AMR_04,G18_13,WS_19_20,"[""125535"", ""131216""]",2,0.05,89.29999999999707,59.59999999999875,0.05,15.650000000000087,19.700000000000145,49.499999999999325,49.54999999999932,59.549999999998754,59.59999999999875,85.2499999999973,89.29999999999707,18.100000000000122,56.84999999999891,11.450000000000028,0,2.5999999999999988,0.25,0,12.0,44.00000000000013
J000009,2023-02-03/APUR,APUR,AMR_05,G23_13,WS_25_20,"[""101202""]",1,0.05,132.1499999999958,96.54999999999666,0.05,35.65000000000011,39.69999999999988,86.44999999999723,86.49999999999723,96.49999999999666,96.54999999999666,128.09999999999488,132.1499999999958,18.100000000000122,72.29999999999804,15.300000000000082,0,26.150000000000237,0.25,0,18.0,52.00000000000013
J000010,2023-02-03/ALMA,ALMA,AMR_26,G8_15,WS_2_20,"[""101102"", ""120449""]",2,0.05,121.59999999999523,89.94999999999703,0.05,20.250000000000153,24.30000000000021,79.8499999999976,79.8999999999976,89.89999999999704,89.94999999999703,117.54999999999546,121.59999999999523,18.100000000000122,63.14999999999855,12.400000000000041,0,27.650000000000258,0.25,0,12.0,48.00000000000044
J000011,2023-02-03/CTHR,CTHR,AMR_23,G8_13,WS_8_20,"[""122556""]",1,0.05,111.7499999999958,81.14999999999753,0.05,21.900000000000176,25.950000000000234,71.04999999999811,71.0999999999981,81.09999999999754,81.14999999999753,107.69999999999602,111.7499999999958,18.100000000000122,68.69999999999824,13.350000000000055,0,11.300000000000026,0.25,0,16.0,48.00000000000013
J000012,2023-02-03/AMPP,AMPP,AMR_36,G15_13,WS_13_20,"[""101193"", ""107272"", ""107293"", ""110182"", ""110301"", ""110346"", ""112363""]",10,0.05,157.2500000000015,99.2999999999965,0.05,26.950000000000248,31.000000000000306,89.19999999999708,89.24999999999707,99.2499999999965,99.2999999999965,153.20000000000059,157.2500000000015,18.100000000000122,67.5499999999983,13.350000000000055,0,57.949999999998845,0.25,0,16.0,48.000000000000355
J000013,2023-02-03/BAMP,BAMP,AMR_37,G20_13,WS_19_20,"[""107380"", ""121904""]",2,0.05,269.70000000002705,235.15000000001922,0.05,126.59999999999495,130.64999999999546,225.05000000001692,225.10000000001693,235.1000000000192,235.15000000001922,265.6500000000261,269.70000000002705,18.100000000000122,119.99999999999532,22.90000000000019,0,108.39999999999598,0.25,0,46.00000000000013,64.00000000000004
J000014,2023-02-03/APUR,APUR,AMR_24,G30_14,WS_25_20,"[""117427""]",1,0.05,205.75000000001253,167.3000000000038,0.05,121.59999999999523,125.649999999995,157.2000000000015,157.2500000000015,167.25000000000378,167.3000000000038,201.7000000000116,205.75000000001253,18.100000000000122,117.94999999999544,19.050000000000136,0,50.34999999999928,0.25,0,66.00000000000006,60.000000000000114
