workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4900.00000000906,0.22785451721805486,713,490
WS_8_20,5340.000000010661,0.24831492284583515,836,534
WS_13_20,5170.000000010043,0.24040976612601095,850,517
WS_19_20,4640.0000000081145,0.21576427752891195,789,464
WS_25_20,5090.000000009752,0.23668969237550544,797,509
WS_30_20,5230.000000010261,0.24319982143889007,848,523
