task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-01-03/AMPP,2023-01-03,AMPP,WS_13_20,0.0,829.1499999997936,30,30,completed
2023-01-03/APUR,2023-01-03,APUR,WS_25_20,0.0,660.0499999999474,14,14,completed
2023-01-03/BDBU,2023-01-03,BDBU,WS_19_20,0.0,540.2500000000564,14,14,completed
2023-01-03/BDMC,2023-01-03,BDMC,WS_19_20,0.0,1221.5499999994367,19,19,completed
2023-01-03/BDPP,2023-01-03,BDPP,WS_2_20,0.0,393.70000000005524,7,7,completed
2023-01-03/BDRW,2023-01-03,BDRW,WS_30_20,0.0,595.3500000000063,14,14,completed
2023-01-03/BHAU,2023-01-03,BHAU,WS_30_20,0.0,769.7999999998476,3,3,completed
2023-01-03/BIFG,2023-01-03,BIFG,WS_25_20,0.0,894.0499999997346,2,2,completed
2023-01-03/BKIN,2023-01-03,BKIN,WS_8_20,0.0,422.25000000006173,7,7,completed
2023-01-03/BKPS,2023-01-03,BKPS,WS_25_20,0.0,995.9499999996419,4,4,completed
2023-01-03/BKSD,2023-01-03,BKSD,WS_25_20,0.0,2054.4499999987083,26,26,completed
2023-01-03/BLOS,2023-01-03,BLOS,WS_25_20,0.0,2367.399999999847,2,2,completed
2023-01-03/BNUT,2023-01-03,BNUT,WS_13_20,0.0,968.2999999996671,1,1,completed
2023-01-03/BSAR,2023-01-03,BSAR,WS_25_20,0.0,2718.3000000011234,9,9,completed
2023-01-03/CENT,2023-01-03,CENT,WS_8_20,0.0,1392.0999999992816,58,58,completed
2023-01-03/CTHR,2023-01-03,CTHR,WS_8_20,0.0,1975.0499999987514,19,19,completed
2023-01-03/CTSQ,2023-01-03,CTSQ,WS_13_20,0.0,3913.400000005471,178,178,completed
2023-01-03/DEPE,2023-01-03,DEPE,WS_13_20,0.0,4322.100000006958,6,6,completed
2023-01-03/DESA,2023-01-03,DESA,WS_19_20,0.0,1728.6499999989755,10,10,completed
2023-01-03/DMHS,2023-01-03,DMHS,WS_8_20,0.0,2314.949999999656,12,12,completed
2023-01-03/DSHA,2023-01-03,DSHA,WS_25_20,0.0,2953.3000000019783,7,7,completed
2023-01-03/DSKD,2023-01-03,DSKD,WS_19_20,0.0,2086.0499999988233,8,8,completed
2023-01-03/GLPT,2023-01-03,GLPT,WS_30_20,0.0,1086.4999999995596,3,3,completed
2023-01-03/HQMW,2023-01-03,HQMW,WS_19_20,0.0,2287.949999999558,1,1,completed
2023-01-03/IPBC,2023-01-03,IPBC,WS_8_20,0.0,2579.150000000617,3,3,completed
2023-01-03/IPGD,2023-01-03,IPGD,WS_25_20,0.0,3382.050000003538,3,3,completed
2023-01-03/IPMG,2023-01-03,IPMG,WS_25_20,0.0,3364.0500000034726,1,1,completed
2023-01-03/JJNG,2023-01-03,JJNG,WS_19_20,0.0,2342.5999999997566,1,1,completed
2023-01-03/JLTS,2023-01-03,JLTS,WS_25_20,0.0,3507.300000003994,1,1,completed
2023-01-03/JMNS,2023-01-03,JMNS,WS_2_20,0.0,550.0000000000475,1,1,completed
2023-01-03/KAMP,2023-01-03,KAMP,WS_8_20,0.0,2936.700000001918,2,2,completed
2023-01-03/KBES,2023-01-03,KBES,WS_2_20,0.0,3144.0500000026723,119,119,completed
2023-01-03/KCTJ,2023-01-03,KCTJ,WS_30_20,0.0,1521.349999999164,11,11,completed
2023-01-03/KELS,2023-01-03,KELS,WS_30_20,0.0,1892.8499999988262,5,5,completed
2023-01-03/KIDP,2023-01-03,KIDP,WS_25_20,0.0,3759.8000000049124,4,4,completed
2023-01-03/KJIN,2023-01-03,KJIN,WS_30_20,0.0,2558.150000000541,29,29,completed
2023-01-03/KJRH,2023-01-03,KJRH,WS_2_20,0.0,5737.500000012107,96,96,completed
2023-01-03/KJSC,2023-01-03,KJSC,WS_25_20,0.0,4027.0000000058844,9,9,completed
2023-01-03/KLGU,2023-01-03,KLGU,WS_2_20,0.0,6378.100000014438,17,17,completed
2023-01-03/KOLA,2023-01-03,KOLA,WS_19_20,0.0,5219.950000010224,167,167,completed
2023-01-03/KOMA,2023-01-03,KOMA,WS_25_20,0.0,4573.400000007872,26,26,completed
2023-01-03/KPAS,2023-01-03,KPAS,WS_30_20,0.0,5358.95000001073,120,120,completed
2023-01-03/KPBR,2023-01-03,KPBR,WS_2_20,0.0,7050.9500000168855,18,18,completed
