robot,handling_service_seconds,translation_seconds,rotation_seconds,safety_blocking_seconds,reservation_path_wait_seconds,other_active_wait_seconds,idle_seconds,empty_distance_m,loaded_distance_m,busy_seconds,utilization
AMR_01,1013.5999999996259,7387.800000018111,1069.0999999995754,0,7969.000000020225,13.600000000000058,966.7499999996685,1814.0000000003422,5923.999999995337,17453.100000037535,0.9475158592582797
AMR_02,977.3999999996588,7231.5500000175425,1050.2499999995925,0,8114.050000020753,12.900000000000048,1033.6999999996076,1744.0000000003117,5855.999999995372,17386.15000003755,0.9438811933950696
AMR_03,995.4999999996423,7438.900000018297,1116.2999999995325,0,7847.900000019785,13.400000000000055,1007.8499999996311,2048.000000000386,5647.999999995846,17412.000000037257,0.945284570729841
AMR_04,1067.8999999995765,7982.350000020274,1177.4499999994769,0,7749.550000019427,14.100000000000065,428.50000000006315,2739.999999999696,5699.999999995701,17991.350000038754,0.9767370526993204
AMR_05,1049.799999999593,7633.050000019003,1124.7999999995247,0,8049.400000020518,14.100000000000065,548.7000000000487,1822.0000000003406,6071.999999995242,17871.150000038637,0.9702114838157002
AMR_06,959.2999999996753,7014.200000016752,1061.9999999995819,0,8169.750000020956,12.650000000000045,1201.9499999994546,1708.000000000308,5539.999999996016,17217.900000036967,0.9347470256357366
AMR_07,1067.8999999995765,7678.100000019167,1145.0999999995063,0,7222.100000017508,14.200000000000067,1292.4499999993723,2058.000000000422,5955.999999995467,17127.40000003576,0.929833847732451
AMR_08,1013.5999999996259,7221.6500000175065,1076.9499999995683,0,8156.700000020908,13.70000000000006,937.2499999996953,2082.000000000386,5431.999999996011,17482.60000003761,0.9491173923869578
AMR_09,1031.6999999996094,7762.400000019474,1090.1499999995563,0,7375.550000018066,13.800000000000061,1146.2499999995052,2401.999999999942,5899.999999995341,17273.600000036706,0.9377709373396933
AMR_10,995.4999999996423,7403.100000018167,1111.249999999537,0,7423.30000001824,13.500000000000057,1473.1999999992079,2296.0000000001237,5475.999999995923,16946.650000035585,0.9200210642406512
AMR_11,995.4999999996423,7350.650000017976,1076.099999999569,0,7839.750000019755,13.400000000000055,1144.4499999995069,2088.0000000004216,5607.999999995657,17275.400000036945,0.9378686580051847
AMR_12,995.4999999996423,7998.050000020331,1178.0499999994763,0,7587.200000018836,13.500000000000057,647.5499999999588,2469.9999999999745,5979.999999995209,17772.30000003829,0.9648449906031586
AMR_13,1031.6999999996094,7426.05000001825,1095.7499999995512,0,7443.250000018313,13.75000000000006,1409.349999999266,2270.0000000001514,5515.999999995655,17010.50000003572,0.9234874334022123
AMR_14,1049.799999999593,7687.350000019201,1112.6999999995357,0,7330.000000017901,13.800000000000061,1226.1999999994325,2314.0000000001432,5835.999999995193,17193.65000003623,0.933430511114668
AMR_15,995.4999999996423,7809.600000019645,1127.5999999995222,0,7364.550000018026,13.400000000000055,1109.199999999539,2354.000000000052,5955.999999995247,17310.650000036836,0.9397823543707976
AMR_16,977.3999999996588,7432.000000018272,1075.09999999957,0,7532.8000000186385,13.100000000000051,1389.449999999284,2310.000000000068,5615.999999995322,17030.400000036137,0.9245677896483573
AMR_17,1013.5999999996259,7228.8000000175325,1057.0999999995863,0,7941.750000020126,13.550000000000058,1165.0499999994881,1906.0000000004047,5583.999999995745,17254.80000003687,0.9367502992780389
AMR_18,1104.0999999995436,7550.200000018702,1141.999999999509,0,7382.900000018093,14.650000000000073,1225.9999999994327,2254.00000000022,5667.999999995861,17193.850000035847,0.9334413689663671
AMR_19,1122.199999999527,7938.850000020116,1118.5499999995304,0,7083.850000017005,15.250000000000082,1141.1499999995099,2164.0000000003192,6231.9999999947695,17278.700000036177,0.9380478125585201
AMR_20,941.1999999996917,7101.000000017068,1043.9999999995982,0,8192.850000021024,12.800000000000047,1127.9999999995218,2222.0000000002196,5179.999999996338,17291.85000003738,0.9387617163091637
AMR_21,959.2999999996753,7380.2500000180835,1099.6999999995476,0,7916.300000020034,13.00000000000005,1051.2999999995916,2647.9999999998035,5095.999999996612,17368.55000003734,0.9429257024437138
AMR_22,959.2999999996753,7588.15000001884,1151.9499999995,0,7968.900000020225,13.00000000000005,738.549999999876,2553.9999999998854,5355.9999999961055,17681.300000038238,0.9599046680706363
AMR_23,1122.199999999527,7601.550000018889,1137.799999999513,0,7474.950000018428,14.800000000000075,1068.549999999576,2078.0000000003843,5839.99999999556,17351.300000036357,0.9419892127328258
AMR_24,1049.799999999593,7678.350000019168,1094.2999999995525,0,7507.050000018545,14.150000000000066,1076.199999999569,2228.0000000002756,5919.999999995168,17343.650000036858,0.9415738999045696
AMR_25,995.4999999996423,6998.950000016696,1092.2499999995543,0,7741.800000019399,13.350000000000055,1577.9999999991126,2098.0000000003915,5203.999999996399,16841.85000003529,0.9143315499394479
AMR_26,1031.6999999996094,7339.900000017937,1072.799999999572,0,7936.900000020109,13.600000000000058,1024.9499999996156,1708.0000000003681,6051.9999999949505,17394.900000037225,0.9443562244077943
AMR_27,1031.6999999996094,7411.300000018196,1089.249999999557,0,8042.200000020492,13.75000000000006,831.6499999997914,2340.0000000000305,5479.999999995859,17588.200000037854,0.9548503380950377
AMR_28,1049.799999999593,7479.900000018446,1072.4999999995723,0,7900.650000019977,14.200000000000067,902.7999999997267,1956.0000000004304,5879.9999999956135,17517.05000003759,0.9509876573456962
AMR_29,1085.99999999956,8144.500000020864,1168.0499999994854,0,7348.000000017966,14.650000000000073,658.6499999999487,2240.0000000002447,6375.999999994604,17761.200000037876,0.964242379832686
AMR_30,1013.5999999996259,7834.3500000197355,1143.6999999995076,0,7844.000000019771,13.450000000000056,570.7500000000286,2693.999999999571,5567.99999999559,17849.10000003864,0.96901440566359
AMR_31,1031.6999999996094,7541.150000018669,1087.9499999995583,0,7622.100000018963,13.950000000000063,1122.9999999995264,2370.000000000095,5575.999999995656,17296.8500000368,0.9390331626021279
AMR_32,995.4999999996423,7044.100000016861,1073.0499999995718,0,8512.00000001638,13.05000000000005,782.1499999998364,1818.0000000003333,5379.999999996085,17637.70000003245,0.9575376563954007
AMR_33,1049.799999999593,7441.750000018307,1095.7499999995512,0,7479.400000018444,14.050000000000065,1339.0999999993298,1754.0000000003186,5987.999999995505,17080.750000035896,0.9273012538188097
AMR_34,977.3999999996588,6843.850000016132,1027.4999999996132,0,8007.200000020364,13.100000000000051,1550.7999999991373,1584.0000000002956,5523.999999996066,16869.050000035764,0.9158082177733695
AMR_35,1067.8999999995765,7235.350000017556,1058.9499999995846,0,7800.700000019613,14.40000000000007,1242.5499999994177,2244.0000000002046,5323.999999996209,17177.30000003633,0.9325428817365781
AMR_36,995.4999999996423,7501.400000018524,1085.94999999956,0,7705.1500000192655,13.400000000000055,1118.4499999995305,1904.0000000003959,5923.999999995596,17301.400000036992,0.9392801787287643
AMR_37,1013.5999999996259,7382.800000018093,1061.0999999995827,0,7958.6000000201875,13.450000000000056,990.2999999996471,2394.0000000000678,5287.999999996201,17429.55000003749,0.946237347218268
AMR_38,1031.6999999996094,7277.300000017709,1077.9999999995673,0,7828.750000019715,13.75000000000006,1190.3499999994651,2212.0000000002333,5319.9999999963575,17229.5000000366,0.9353767810354666
AMR_39,1140.2999999995106,7792.100000019582,1195.3499999994606,0,7646.150000019051,15.300000000000082,630.6499999999742,2503.999999999922,5571.999999996126,17789.200000037603,0.9657624790734465
AMR_40,995.4999999996423,7347.800000017965,1093.9999999995528,0,7676.800000019162,13.200000000000053,1292.5499999993722,2308.0000000001446,5395.9999999958745,17127.30000003632,0.9298284188066216
