task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-02-03/ALMA,2023-02-03,ALMA,WS_2_20,0.0,1287.9499999993764,37,37,completed
2023-02-03/AMPP,2023-02-03,AMPP,WS_13_20,0.0,2880.3000000017128,299,299,completed
2023-02-03/APUR,2023-02-03,APUR,WS_25_20,0.0,432.85000000006414,3,3,completed
2023-02-03/BAMP,2023-02-03,BAMP,WS_19_20,0.0,1529.2999999991569,64,64,completed
2023-02-03/BDMC,2023-02-03,BDMC,WS_19_20,0.0,4622.050000008049,136,136,completed
2023-02-03/BDRW,2023-02-03,BDRW,WS_30_20,0.0,329.45000000004063,2,2,completed
2023-02-03/BKAG,2023-02-03,BKAG,WS_13_20,0.0,6179.900000013717,115,115,completed
2023-02-03/BKSD,2023-02-03,BKSD,WS_25_20,0.0,2638.1000000008316,56,56,completed
2023-02-03/BKTM,2023-02-03,BKTM,WS_13_20,0.0,6556.050000015085,4,4,completed
2023-02-03/BLWE,2023-02-03,BLWE,WS_2_20,0.0,2703.4500000010694,50,50,completed
2023-02-03/BSAR,2023-02-03,BSAR,WS_25_20,0.0,3427.3000000037027,24,24,completed
2023-02-03/BURM,2023-02-03,BURM,WS_25_20,0.0,6345.600000014319,112,112,completed
2023-02-03/CTHR,2023-02-03,CTHR,WS_8_20,0.0,205.45000000001247,6,6,completed
2023-02-03/DMHS,2023-02-03,DMHS,WS_8_20,0.0,508.05000000008124,5,5,completed
2023-02-03/DSET,2023-02-03,DSET,WS_8_20,0.0,2788.9500000013804,99,99,completed
2023-02-03/DSHA,2023-02-03,DSHA,WS_25_20,0.0,6487.250000014835,2,2,completed
2023-02-03/IPMG,2023-02-03,IPMG,WS_25_20,0.0,9815.899999997406,197,197,completed
2023-02-03/JETG,2023-02-03,JETG,WS_19_20,0.0,7605.1000000189015,281,281,completed
2023-02-03/JHJY,2023-02-03,JHJY,WS_30_20,0.0,574.3000000000254,1,1,completed
2023-02-03/JJNG,2023-02-03,JJNG,WS_19_20,0.0,7816.7500000196715,3,3,completed
2023-02-03/JKTP,2023-02-03,JKTP,WS_8_20,0.0,3117.1000000025742,10,10,completed
2023-02-03/KBES,2023-02-03,KBES,WS_2_20,0.0,2879.9000000017113,1,1,completed
2023-02-03/KELS,2023-02-03,KELS,WS_30_20,0.0,1156.7499999994957,6,6,completed
2023-02-03/KIDP,2023-02-03,KIDP,WS_25_20,0.0,9922.999999995847,1,1,completed
2023-02-03/KJIN,2023-02-03,KJIN,WS_30_20,0.0,2565.300000000567,40,40,completed
2023-02-03/KJRH,2023-02-03,KJRH,WS_2_20,0.0,6168.000000013673,137,137,completed
2023-02-03/KJSC,2023-02-03,KJSC,WS_25_20,0.0,11856.59999996771,57,57,completed
2023-02-03/KKCH,2023-02-03,KKCH,WS_8_20,0.0,6202.550000013799,105,105,completed
2023-02-03/KKDG,2023-02-03,KKDG,WS_13_20,0.0,7992.15000002031,43,43,completed
2023-02-03/KKIN,2023-02-03,KKIN,WS_2_20,0.0,6413.550000014567,7,7,completed
2023-02-03/KKLD,2023-02-03,KKLD,WS_25_20,0.0,14396.349999930751,147,147,completed
2023-02-03/KPBR,2023-02-03,KPBR,WS_2_20,0.0,6639.350000015388,4,4,completed
2023-02-03/KTTG,2023-02-03,KTTG,WS_13_20,0.0,8070.900000020596,1,1,completed
2023-02-03/KULA,2023-02-03,KULA,WS_19_20,0.0,8151.100000020888,9,9,completed
2023-02-03/MBPN,2023-02-03,MBPN,WS_19_20,0.0,8238.800000020356,2,2,completed
2023-02-03/MLP2,2023-02-03,MLP2,WS_30_20,0.0,3201.750000002882,4,4,completed
2023-02-03/MMIM,2023-02-03,MMIM,WS_2_20,0.0,7694.850000019228,6,6,completed
2023-02-03/MMJJ,2023-02-03,MMJJ,WS_13_20,0.0,8625.500000014728,2,2,completed
2023-02-03/MMKA,2023-02-03,MMKA,WS_30_20,0.0,3491.8000000039374,1,1,completed
2023-02-03/MMMA,2023-02-03,MMMA,WS_2_20,0.0,7909.500000020009,1,1,completed
2023-02-03/MMNB,2023-02-03,MMNB,WS_13_20,0.0,8937.450000010189,10,10,completed
2023-02-03/MMSA,2023-02-03,MMSA,WS_2_20,0.0,8123.2500000207865,7,7,completed
2023-02-03/MMSI,2023-02-03,MMSI,WS_2_20,0.0,8298.200000019491,1,1,completed
2023-02-03/MMTU,2023-02-03,MMTU,WS_19_20,0.0,8525.10000001619,1,1,completed
2023-02-03/PAGU,2023-02-03,PAGU,WS_30_20,0.0,4214.850000006568,5,5,completed
2023-02-03/PANJ,2023-02-03,PANJ,WS_30_20,0.0,6714.600000015662,157,157,completed
2023-02-03/PMJY,2023-02-03,PMJY,WS_8_20,0.0,6538.650000015022,5,5,completed
2023-02-03/PUJA,2023-02-03,PUJA,WS_13_20,0.0,10972.549999980574,62,62,completed
2023-02-03/RUDA,2023-02-03,RUDA,WS_8_20,0.0,8765.350000012693,149,149,completed
2023-02-03/SEBR,2023-02-03,SEBR,WS_25_20,0.0,17555.64999988478,189,189,completed
2023-02-03/SEMY,2023-02-03,SEMY,WS_19_20,0.0,10590.949999986127,92,92,completed
2023-02-03/SETA,2023-02-03,SETA,WS_30_20,0.0,9695.249999999161,238,238,completed
2023-02-03/SPER,2023-02-03,SPER,WS_30_20,0.0,11875.249999967438,85,85,completed
2023-02-03/SRPA,2023-02-03,SRPA,WS_8_20,0.0,12613.799999956691,240,240,completed
2023-02-03/SRSD,2023-02-03,SRSD,WS_8_20,0.0,14300.149999932151,60,60,completed
2023-02-03/SS14,2023-02-03,SS14,WS_13_20,0.0,13752.299999940124,123,123,completed
2023-02-03/TGYA,2023-02-03,TGYA,WS_30_20,0.0,12193.149999962812,2,2,completed
2023-02-03/TJKR,2023-02-03,TJKR,WS_30_20,0.0,15557.09999991386,155,155,completed
2023-02-03/TMBM,2023-02-03,TMBM,WS_19_20,0.0,10727.599999984139,1,1,completed
2023-02-03/TMCO,2023-02-03,TMCO,WS_25_20,0.0,17961.599999878872,2,2,completed
2023-02-03/TMDY,2023-02-03,TMDY,WS_25_20,0.0,18153.949999876073,7,7,completed
2023-02-03/TMMI,2023-02-03,TMMI,WS_13_20,0.0,14130.999999934613,3,3,completed
2023-02-03/TMMU,2023-02-03,TMMU,WS_13_20,0.0,14398.199999930725,5,5,completed
