workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,5200.000000010152,0.19626455707649962,713,520
WS_8_20,5720.0000000120435,0.21589101278418268,836,572
WS_13_20,5780.000000012262,0.21815560382737686,850,578
WS_19_20,5050.000000009606,0.19060307946851412,789,505
WS_25_20,5270.000000010406,0.19890657996022618,797,527
WS_30_20,5730.00000001208,0.21626844462471503,848,573
