workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,3420.000000003676,0.21908330931249595,678,342
WS_8_20,3260.000000003094,0.20883379776568625,604,326
WS_13_20,3620.000000004404,0.23189519874600809,735,362
WS_19_20,2560.0000000005475,0.16399218474839378,463,256
WS_25_20,2740.0000000012024,0.1755228852385547,438,274
WS_30_20,3330.0000000033488,0.2133179590674155,553,333
