workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4990.000000009388,0.27589867496998055,678,499
WS_8_20,4320.00000000695,0.23885416350100025,604,432
WS_13_20,5070.000000009679,0.280321900220008,735,507
WS_19_20,3380.0000000035307,0.18688126681317715,463,338
WS_25_20,3470.000000003858,0.19185739521945808,438,347
WS_30_20,4190.000000006477,0.23166642246970556,553,419
