workstation,service_seconds,utilization,completed_lines,completed_rack_jobs
WS_2_20,4970.000000009315,0.218678294311547,713,497
WS_8_20,5620.00000001168,0.24727807123363074,836,562
WS_13_20,5540.000000011389,0.2437580986893743,850,554
WS_19_20,4810.000000008733,0.21163834922303407,789,481
WS_25_20,5180.000000010079,0.2279182222402202,797,518
WS_30_20,5590.000000011571,0.24595808152953458,848,559
