task_id,date,store_id,workstation,release_time_s,completion_time_s,source_lines,completed_lines,status
2023-03-03/ALMA,2023-03-03,ALMA,WS_2_20,0.0,1790.1499999989196,35,35,completed
2023-03-03/AMPP,2023-03-03,AMPP,WS_13_20,0.0,4253.350000006708,159,159,completed
2023-03-03/APUR,2023-03-03,APUR,WS_25_20,0.0,169.60000000000431,2,2,completed
2023-03-03/AUST,2023-03-03,AUST,WS_8_20,0.0,106.89999999999607,1,1,completed
2023-03-03/BAMP,2023-03-03,BAMP,WS_19_20,0.0,1778.4499999989303,71,71,completed
2023-03-03/BANT,2023-03-03,BANT,WS_30_20,0.0,1365.399999999306,29,29,completed
2023-03-03/BDBU,2023-03-03,BDBU,WS_19_20,0.0,1778.4999999989302,1,1,completed
2023-03-03/BDMC,2023-03-03,BDMC,WS_19_20,0.0,6054.750000013261,118,118,completed
2023-03-03/BDPP,2023-03-03,BDPP,WS_2_20,0.0,5532.650000011362,94,94,completed
2023-03-03/BDRW,2023-03-03,BDRW,WS_30_20,0.0,1509.299999999175,3,3,completed
2023-03-03/BHAU,2023-03-03,BHAU,WS_30_20,0.0,4190.200000006478,97,97,completed
2023-03-03/BKAG,2023-03-03,BKAG,WS_13_20,0.0,4441.700000007393,4,4,completed
2023-03-03/BKSD,2023-03-03,BKSD,WS_25_20,0.0,3747.600000004868,109,109,completed
2023-03-03/BKTM,2023-03-03,BKTM,WS_13_20,0.0,4522.650000007688,1,1,completed
2023-03-03/BLOS,2023-03-03,BLOS,WS_25_20,0.0,6154.450000013624,84,84,completed
2023-03-03/BLWE,2023-03-03,BLWE,WS_2_20,0.0,9345.700000004248,212,212,completed
2023-03-03/BPUU,2023-03-03,BPUU,WS_13_20,0.0,5667.850000011854,28,28,completed
2023-03-03/BURM,2023-03-03,BURM,WS_25_20,0.0,9020.300000008983,108,108,completed
2023-03-03/CENT,2023-03-03,CENT,WS_8_20,0.0,2048.249999998686,43,43,completed
2023-03-03/CTHR,2023-03-03,CTHR,WS_8_20,0.0,2135.0999999990017,2,2,completed
2023-03-03/CTSQ,2023-03-03,CTSQ,WS_13_20,0.0,5878.000000012618,11,11,completed
2023-03-03/DEPE,2023-03-03,DEPE,WS_13_20,0.0,5958.650000012912,1,1,completed
2023-03-03/DMHS,2023-03-03,DMHS,WS_8_20,0.0,2234.5499999993635,3,3,completed
2023-03-03/DSET,2023-03-03,DSET,WS_8_20,0.0,5894.400000012678,101,101,completed
2023-03-03/DSHA,2023-03-03,DSHA,WS_25_20,0.0,9087.850000008,1,1,completed
2023-03-03/IPMG,2023-03-03,IPMG,WS_25_20,0.0,14174.49999993398,196,196,completed
2023-03-03/JETG,2023-03-03,JETG,WS_19_20,0.0,10573.399999986383,206,206,completed
2023-03-03/JHJY,2023-03-03,JHJY,WS_30_20,0.0,5318.250000010582,1,1,completed
2023-03-03/JJNG,2023-03-03,JJNG,WS_19_20,0.0,10749.199999983824,2,2,completed
2023-03-03/JKTP,2023-03-03,JKTP,WS_8_20,0.0,5931.500000012813,1,1,completed
2023-03-03/JLTS,2023-03-03,JLTS,WS_25_20,0.0,14401.449999930677,7,7,completed
2023-03-03/KBES,2023-03-03,KBES,WS_2_20,0.0,9529.200000001578,1,1,completed
2023-03-03/KCHS,2023-03-03,KCHS,WS_8_20,0.0,6024.15000001315,1,1,completed
2023-03-03/KELS,2023-03-03,KELS,WS_30_20,0.0,5515.7000000113,2,2,completed
2023-03-03/KIDP,2023-03-03,KIDP,WS_25_20,0.0,14497.649999929277,1,1,completed
2023-03-03/KJIN,2023-03-03,KJIN,WS_30_20,0.0,7528.750000018624,76,76,completed
2023-03-03/KJRH,2023-03-03,KJRH,WS_2_20,0.0,12987.349999951255,111,111,completed
2023-03-03/KJSC,2023-03-03,KJSC,WS_25_20,0.0,17058.449999892015,81,81,completed
2023-03-03/KKCH,2023-03-03,KKCH,WS_8_20,0.0,6299.1500000141505,6,6,completed
2023-03-03/KKCM,2023-03-03,KKCM,WS_19_20,0.0,11661.599999970547,18,18,completed
2023-03-03/KKDG,2023-03-03,KKDG,WS_13_20,0.0,6130.550000013537,4,4,completed
2023-03-03/KKIN,2023-03-03,KKIN,WS_2_20,0.0,13121.449999949304,3,3,completed
2023-03-03/KKLD,2023-03-03,KKLD,WS_25_20,0.0,17957.449999878932,24,24,completed
2023-03-03/KPBR,2023-03-03,KPBR,WS_2_20,0.0,13436.39999994472,7,7,completed
2023-03-03/KTKM,2023-03-03,KTKM,WS_19_20,0.0,14114.799999934849,73,73,completed
2023-03-03/KTTG,2023-03-03,KTTG,WS_13_20,0.0,6222.400000013871,1,1,completed
2023-03-03/KULA,2023-03-03,KULA,WS_19_20,0.0,14532.849999928765,10,10,completed
2023-03-03/LARK,2023-03-03,LARK,WS_30_20,0.0,7923.750000020061,4,4,completed
2023-03-03/MAYA,2023-03-03,MAYA,WS_13_20,0.0,6314.300000014206,1,1,completed
2023-03-03/MLP2,2023-03-03,MLP2,WS_30_20,0.0,8178.5000000209875,2,2,completed
2023-03-03/MMJJ,2023-03-03,MMJJ,WS_13_20,0.0,6709.200000015642,7,7,completed
2023-03-03/MMKA,2023-03-03,MMKA,WS_30_20,0.0,8319.55000001918,2,2,completed
2023-03-03/MMMA,2023-03-03,MMMA,WS_2_20,0.0,13872.74999993837,4,4,completed
2023-03-03/MMSI,2023-03-03,MMSI,WS_2_20,0.0,13921.299999937664,1,1,completed
2023-03-03/MSHM,2023-03-03,MSHM,WS_2_20,0.0,14315.449999931929,8,8,completed
